iteration,n_func_evals,loss,pde_loss,ic_loss,bc_loss,wall_time
0,0,38.440000000000005,38.440000000000005,0.0,0.0,0.008382320404052734
1,3,21.574182941605372,21.490697865937353,0.0,0.00834850756680174,0.014101982116699219
2,5,17.15541987356709,17.05121530844491,0.0,0.010420456512217971,0.01694178581237793
3,7,14.24731929718438,14.095316411751769,0.0,0.015200288543261038,0.019873619079589844
4,9,12.328103412423696,12.155902447258267,0.0,0.017220096516542816,0.023252010345458984
5,11,8.484997325062606,8.264955216482466,0.0,0.02200421085801393,0.026915550231933594
6,13,4.356923008233105,4.006130413252536,0.0,0.0350792594980569,0.030609130859375
7,16,2.081230334343906,1.5334015851094038,0.0,0.05478287492345024,0.0358271598815918
8,18,1.1425808672306925,0.48011892742433,0.0,0.06624619398063626,0.03986859321594238
9,20,0.9827421343034091,0.29129000310227204,0.0,0.06914521312011371,0.04416370391845703
10,22,0.9153569037268927,0.24301708631700789,0.0,0.06723398174098848,0.04854226112365723
11,24,0.8673429817409413,0.24508104732467145,0.0,0.06222619344162699,0.053011417388916016
12,26,0.8074221449671904,0.2501178541803487,0.0,0.05573042907868417,0.05828356742858887
13,28,0.7209182293993306,0.27288234309186776,0.0,0.04480358863074629,0.06354355812072754
14,30,0.5413547125250034,0.29404767565364043,0.0,0.024730703687136302,0.0691685676574707
15,33,0.46786242693878927,0.3068809122418587,0.0,0.016098151469693057,0.07642197608947754
16,35,0.36744411507779323,0.2514779566525263,0.0,0.01159661584252669,0.08253145217895508
17,37,0.3499924640824488,0.22474252373356798,0.0,0.012524994034888083,0.0886526107788086
18,39,0.34444421482915705,0.22902865120426263,0.0,0.011541556362489443,0.09511375427246094
19,41,0.3401070512949771,0.23027393172856206,0.0,0.010983311956641505,0.10191726684570312
20,43,0.33426944491022426,0.23016381123676752,0.0,0.010410563367345676,0.10898303985595703
21,45,0.3264593020354028,0.2276666025514041,0.0,0.00987926994839987,0.1166224479675293
22,47,0.31622666739064187,0.22442680199530407,0.0,0.00917998653953378,0.12364363670349121
23,49,0.3065420090219181,0.2173079364694673,0.0,0.008923407255245075,0.13087201118469238
24,51,0.29700816511327777,0.20859064582377287,0.0,0.008841751928950486,0.1381688117980957
25,53,0.29016797718158216,0.19946475448923726,0.0,0.009070322269234488,0.14602136611938477
26,55,0.28622657541025726,0.19569499451279107,0.0,0.009053158089746619,0.15378952026367188
27,57,0.2748606561507087,0.18598511572370569,0.0,0.008887554042700302,0.1616361141204834
28,59,0.2679472244444811,0.18035724090640673,0.0,0.008758998353807437,0.16972804069519043
29,61,0.257707472999893,0.17214427910033808,0.0,0.00855631938995549,0.17802143096923828
30,63,0.2530983782932293,0.17084438190565035,0.0,0.008225399638757893,0.18682861328125
31,65,0.2516468668880633,0.17079081065492824,0.0,0.008085605623313506,0.19544649124145508
32,67,0.2501304080259986,0.17106082835699643,0.0,0.007906957966900222,0.2044849395751953
33,69,0.24599062043385733,0.17078494126909985,0.0,0.007520567916475748,0.2122185230255127
