quasi_iter,n_func_evals,nonlinear_residual,update_norm,linear_residual,pde_loss,ic_loss,bc_loss,total_loss,wall_time
0,0,5.4882781198594675,0.0,0.0,0.0,0.5488278119859468,0.0,5.4882781198594675,0.0001480579376220703
1,1,0.3502768664758412,1.0,0.0,0.3502768657943571,6.814841192286213e-11,2.676246264591702e-32,0.3502768664758412,0.009830951690673828
2,2,0.0020763459901274785,0.6355436537380338,0.0,0.00207626979566047,7.619446700851771e-09,1.2903050747438542e-32,0.0020763459901274785,0.018152713775634766
3,3,0.0009058905638485561,0.29586469105918833,0.0,0.0008968223170199422,9.06824682861384e-07,1.2271944138586995e-32,0.0009058905638485561,0.02826547622680664
