iteration,n_func_evals,loss,pde_loss,ic_loss,bc_loss,wall_time
0,0,39.031060831045565,39.02584392428487,0.0,0.0005216906760695556,0.0019218921661376953
1,2,28.464330501912656,26.861405056147493,0.0,0.16029254457651626,0.026364564895629883
2,4,26.253715531184792,14.536225936532404,0.0,1.1717489594652388,0.047595977783203125
3,6,25.367493068726144,15.912142726124152,0.0,0.9455350342601991,0.0703279972076416
4,9,24.070635303022264,16.533548077649467,0.0,0.7537087225372799,0.1031036376953125
5,11,23.626447542158623,15.529129910511235,0.0,0.8097317631647387,0.12546873092651367
6,13,22.67959319553203,13.41161647917842,0.0,0.9267976716353611,0.14706921577453613
7,15,21.46160278599355,11.259024662436103,0.0,1.0202578123557449,0.16923832893371582
8,17,20.321462758595654,11.92358545945249,0.0,0.8397877299143165,0.1915442943572998
9,19,19.93275550288938,11.89000123015488,0.0,0.80427542727345,0.21389007568359375
10,21,19.342994689664586,11.047550476505304,0.0,0.829544421315928,0.23737525939941406
11,24,17.81748799271903,10.112577846912309,0.0,0.770491014580672,0.2756040096282959
12,26,14.215600843325356,8.294108146522914,0.0,0.5921492696802442,0.30077052116394043
13,29,14.124323594642991,7.86627408603908,0.0,0.6258049508603912,0.33405113220214844
14,32,13.584229915254305,8.91431324647709,0.0,0.4669916668777216,0.36391210556030273
15,34,12.985257064698338,7.879105101881231,0.0,0.5106151962817107,0.3853745460510254
16,36,12.602983461089618,7.230342426766843,0.0,0.5372641034322775,0.40672755241394043
17,38,12.186739316151122,6.349397207803738,0.0,0.5837342108347383,0.4277079105377197
18,40,11.753815920540275,6.110490577047011,0.0,0.5643325343493264,0.4493753910064697
19,42,10.228233159579293,4.764545590851328,0.0,0.5463687568727965,0.47373247146606445
20,44,9.47144599425113,3.9400095455742097,0.0,0.5531436448676922,0.49898695945739746
21,46,8.870873155490418,3.197891183447493,0.0,0.5672981972042925,0.5239098072052002
22,48,7.989011088423426,1.9918568313445992,0.0,0.5997154257078827,0.5522255897521973
23,50,8.087668125714501,3.022957891591987,0.0,0.5064710234122515,0.5808258056640625
24,52,7.8598344952860755,2.0776322563071323,0.0,0.5782202238978943,0.6064095497131348
25,54,7.746270303438361,2.214100862861624,0.0,0.5532169440576736,0.6288180351257324
26,56,7.604522985264764,2.383079694057133,0.0,0.5221443291207631,0.6511924266815186
27,58,6.380060732606518,2.8115981406205233,0.0,0.3568462591985994,0.674036979675293
28,61,5.81659968257841,2.407665316238399,0.0,0.340893436634001,0.7057876586914062
29,63,5.7040862273641775,2.664147836361463,0.0,0.3039938391002714,0.7286643981933594
30,65,5.625303710971751,2.5732350196139566,0.0,0.30520686913577955,0.7525546550750732
31,67,5.099429621422112,1.708860873344991,0.0,0.33905687480771207,0.7752749919891357
32,69,5.18889312204752,1.854501818922192,0.0,0.33343913031253275,0.7988488674163818
33,71,4.675852417360327,1.4716355713186295,0.0,0.3204216846041697,0.8221297264099121
34,74,4.5962956196219755,1.9939112951382312,0.0,0.26023843244837447,0.8552770614624023
35,76,4.434190606163789,1.8694142591557537,0.0,0.25647763470080354,0.8783740997314453
36,78,4.395485332776071,1.9153308935147761,0.0,0.24801544392612945,0.9004490375518799
37,80,4.179525609019638,1.69600076312383,0.0,0.2483524845895808,0.9231634140014648
38,82,4.017310625185323,1.678150651804659,0.0,0.2339159973380664,0.9482326507568359
39,84,3.4264629670104068,1.3585082894480223,0.0,0.20679546775623844,0.9726645946502686
40,86,2.7626713980024453,1.191249366279635,0.0,0.157142203172281,0.9981768131256104
41,88,4.1620988603427564,2.953110483564208,0.0,0.12089883767785488,1.0228452682495117
42,90,2.630235257019293,1.6530243367991715,0.0,0.09772109202201211,1.0462207794189453
43,92,2.1760105939778,1.293712423767659,0.0,0.0882298170210141,1.0704421997070312
44,94,2.209934853866807,1.3449999303518185,0.0,0.08649349235149885,1.0941627025604248
45,96,2.126237173057933,1.2936932321417833,0.0,0.08325439409161499,1.1171300411224365
46,98,2.096765983468623,1.261438629157857,0.0,0.08353273543107659,1.1411592960357666
47,100,2.090894467362106,1.2609461519292708,0.0,0.08299483154328349,1.1645970344543457
48,102,2.0608833504900286,1.236921342214546,0.0,0.08239620082754827,1.1890406608581543
49,104,1.8833576067676328,1.050527425973889,0.0,0.08328301807937437,1.2123863697052002
50,106,1.876233691051802,1.0751101974748538,0.0,0.08011234935769483,1.2364616394042969
51,108,1.8228547201892962,1.0350790515380872,0.0,0.07877756686512088,1.2608811855316162
52,110,1.8443947535252143,1.069076167912885,0.0,0.07753185856123293,1.2871654033660889
53,112,1.797072358221803,1.0199469456969137,0.0,0.07771254125248891,1.3118467330932617
54,114,1.7834294169069973,1.0058416747232923,0.0,0.0777587742183705,1.3374698162078857
55,116,1.7707114713409813,0.9899583465327408,0.0,0.07807531248082406,1.362290859222412
56,118,1.7420091650136968,0.9586532420161745,0.0,0.07833559229975222,1.386225700378418
57,120,1.7564432996058583,0.9762001300023316,0.0,0.07802431696035267,1.4124269485473633
58,122,1.7113556042800533,0.9406431006831534,0.0,0.07707125035969001,1.4399497509002686
59,124,1.5547436939687895,0.807305446718587,0.0,0.07474382472502025,1.4671096801757812
60,126,1.5695516959840998,0.8623087061362666,0.0,0.07072429898478333,1.4933006763458252
61,128,1.6331171209869175,0.9333497863154556,0.0,0.0699767334671462,1.5193448066711426
62,130,1.543688764351868,0.8448435673870388,0.0,0.06988451969648293,1.5465445518493652
63,132,1.5994816272876975,0.9071304904042214,0.0,0.0692351136883476,1.5734868049621582
64,134,1.6259096581386023,0.940131020309044,0.0,0.06857786378295583,1.6022756099700928
65,136,1.6498124069644007,0.9778842635131295,0.0,0.06719281434512711,1.6293323040008545
66,138,1.5901424081824247,0.94392049355019,0.0,0.06462219146322347,1.6595137119293213
67,141,1.358860546586273,0.7406319523027172,0.0,0.0618228594283556,1.6980006694793701
68,143,1.5697657401769525,0.9609492653546069,0.0,0.06088164748223455,1.725510835647583
69,145,1.32609064869206,0.7378763818854517,0.0,0.05882142668066084,1.7545537948608398
70,147,1.478117608854751,0.8941009184212285,0.0,0.05840166904335224,1.782407283782959
71,149,1.453351482014658,0.8753186642041083,0.0,0.05780328178105498,1.812730073928833
72,151,1.4103488175843322,0.8382931827307398,0.0,0.05720556348535924,1.8442175388336182
73,153,1.4267552388097555,0.8602995053744501,0.0,0.056645573343530535,1.875964641571045
74,155,1.4253946675587919,0.8629509327583225,0.0,0.05624437348004693,1.9048588275909424
75,157,1.420276219220939,0.8641878082077341,0.0,0.05560884110132048,1.9359052181243896
76,159,1.3571495189624012,0.8191205050493305,0.0,0.05380290139130706,1.9663825035095215
77,162,1.2898879397039056,0.7729711551804814,0.0,0.05169167845234241,2.006173610687256
78,165,1.1886549106029367,0.6719455945607202,0.0,0.05167093160422165,2.0448684692382812
79,167,1.2489246889740897,0.7439358365733044,0.0,0.050498885240078534,2.074039936065674
80,170,1.2695867789322879,0.7815215631900826,0.0,0.04880652157422052,2.1128268241882324
81,172,1.2561878628279481,0.7805864217272541,0.0,0.047560144110069404,2.143230438232422
82,175,1.2194103742886888,0.7636176357525585,0.0,0.045579273853613045,2.184774875640869
83,177,1.2233935848887902,0.7771429664704008,0.0,0.04462506184183894,2.216939687728882
84,179,1.13110597603311,0.6933184963451307,0.0,0.04377874796879793,2.2496414184570312
85,181,1.211829135057216,0.7729836724097177,0.0,0.04388454626474984,2.2834811210632324
86,183,1.211629495235987,0.7704121918226062,0.0,0.04412173034133807,2.313922643661499
