quasi_iter,n_func_evals,nonlinear_residual,update_norm,linear_residual,pde_loss,ic_loss,bc_loss,total_loss,wall_time
0,0,24.105382949688686,0.0,0.0,24.105382928793574,1.43958436002901e-11,2.075115093536944e-09,24.105382949688686,0.0012102127075195312
1,1,22.601496979348777,1.00000173161999,0.0,22.57880891450259,0.00020468263796716434,0.002064123846651248,22.601496979348777,0.050673484802246094
2,2,0.7012863040960482,10.15417987192927,0.0,0.6919175670038762,0.0005554012597013297,0.0003814724495158757,0.7012863040960482,0.10840201377868652
3,3,0.025848376105336805,0.7961044443688611,0.0,0.021878789297262675,0.0002799478742707391,0.00011701080653667385,0.025848376105336805,0.15914201736450195
4,4,0.013209743625724513,0.2331149917749342,0.0,0.012088540460396898,7.639238758905712e-05,3.57279289437044e-05,0.013209743625724513,0.2104506492614746
