quasi_iter,n_func_evals,nonlinear_residual,update_norm,linear_residual,pde_loss,ic_loss,bc_loss,total_loss,wall_time
0,0,14.413424246950742,0.0,0.0,0.0,0.4413424246950741,1.0,14.413424246950742,0.0012273788452148438
1,1,8.942855721986577,1.0,0.0,8.921066398392632,0.002177237927075666,1.6944323186728139e-06,8.942855721986577,0.04718756675720215
2,2,9.092794557069762,1.3980530762212302,0.0,9.025333003937341,0.006620899386200675,0.00012525592704134856,9.092794557069762,0.09515619277954102
3,3,1.0388294656870047,1.5459122112439219,0.0,0.9707082003110323,0.006661120948357753,0.0001510055892394828,1.0388294656870047,0.14412188529968262
4,4,0.2278848602411028,0.7116206330351047,0.0,0.1534132252728314,0.0073530002585276985,9.4163238299442e-05,0.2278848602411028,0.20408940315246582
5,5,0.1830311825734171,0.19921196111773504,0.0,0.1071003578262461,0.0074971396567682265,9.594281794887515e-05,0.1830311825734171,0.26212239265441895
6,6,0.15587042840221885,0.3606541795140613,0.0,0.0774270451947896,0.007763449195755106,8.088912498781795e-05,0.15587042840221885,0.31787109375
7,7,0.13899612628354074,0.10210183025810211,0.0,0.05794576203308991,0.00804022574018815,6.481068485693317e-05,0.13899612628354074,0.37682461738586426
