iteration,coeff_change,pde_residual,continuity_residual,solve_time,cond_number
0,1.0,2.9975681378258843,0.0006467597140123811,0.01876974105834961,327.45669177553947
1,0.6949316896763577,0.07507100292755592,0.004838617039214941,0.020968914031982422,760.8067143262415
2,0.07371581885046254,0.002948622080910717,0.0024748843145085734,0.022420167922973633,785.1576187130215
3,0.0005925682284917699,0.0029249901298662798,0.0025055930593845064,0.020612478256225586,790.5545522054599
4,6.0317670332316834e-05,0.002924548844666578,0.002505088546681491,0.01949143409729004,790.5869581291286
5,5.590868900486807e-07,0.0029245277301088754,0.0025051368936833867,0.02149057388305664,790.5907465116138
6,1.047922466973158e-07,0.0029245272396778823,0.002505135659252592,0.020787954330444336,790.5908179843054
7,2.3638334852440776e-09,0.0029245271893787016,0.0025051357484768754,0.021004438400268555,790.5908233820571
8,2.1718515804559687e-10,0.002924527188512056,0.0025051357460717408,0.018604755401611328,790.5908235307638
