iteration,n_func_evals,loss,pde_loss,ic_loss,bc_loss,wall_time
0,0,5.1326561747430555,0.0007308960999714514,0.5125812137942299,0.0006113140700785219,0.003068208694458008
1,2,4.7142537009593,0.0018907968932699248,0.45254676893284584,0.018689521473757145,0.03984856605529785
2,4,4.626240152615869,0.0030823305667063198,0.4186792510598191,0.0436365311450972,0.07485842704772949
3,6,4.596175480223115,0.0020893918952437788,0.40988388974384415,0.049524719088942966,0.11162877082824707
4,8,4.559460903836056,0.0007595410593294504,0.4050541348070294,0.05081600147064325,0.14751124382019043
5,10,4.443274976299122,0.008504784821561386,0.3941567004265961,0.04932031872115994,0.18253111839294434
6,12,4.32638509823005,0.021362991272413753,0.38631236875764396,0.04418984193811966,0.21660947799682617
7,14,4.257224413709281,0.031808957808659284,0.37509839939657397,0.047443146193488245,0.25079894065856934
8,16,4.094519538917478,0.020058341446888762,0.3624709073306404,0.04497521241641848,0.2852187156677246
9,18,3.823885540649406,0.05461821904883293,0.33072167634680044,0.04620505581325685,0.3213024139404297
10,20,3.705494211941969,0.07217310829354402,0.31025130788346544,0.053080802481377067,0.3576624393463135
11,22,3.6672153565851593,0.11501287143518375,0.2964517093539209,0.058768539161076654,0.3927886486053467
12,24,3.6150682740472972,0.13343108962359176,0.2832804401964442,0.06488327824592635,0.4283113479614258
13,26,3.4576391048568946,0.18418590885516758,0.24819888846022012,0.07914643113995258,0.466961145401001
14,28,3.2917559428863123,0.21732894312590034,0.22060363838133426,0.08683906159470695,0.5035381317138672
15,30,2.9039800088844876,0.3073726647524248,0.1661969174629853,0.09346381695022098,0.5447249412536621
16,32,2.6174015907162795,0.24410533659564865,0.15040439007291695,0.08692523533914615,0.5820579528808594
17,34,2.2304009543355683,0.21937040625845974,0.16051824860118796,0.04058480620652286,0.6212949752807617
18,36,2.181891982799213,0.31289079098335276,0.13459410908915342,0.0523060100924326,0.6584539413452148
19,38,2.0705112787629343,0.2706983842625974,0.1438774168509024,0.03610387259913131,0.6961493492126465
20,40,1.9336600825361112,0.2777357538621125,0.13841576131630082,0.02717667155109905,0.7328877449035645
21,42,1.673649725629974,0.28854599285182375,0.12501866941533915,0.013491703862475899,0.7712280750274658
22,44,1.3909142269829766,0.29141019604026763,0.10431797928072975,0.005632423813541155,0.8082840442657471
23,47,1.099097100508164,0.22360721625811578,0.062108380584991685,0.02544060784001314,0.8660740852355957
24,50,1.0248740460190244,0.24905735073413085,0.0582045927092772,0.019377076819212156,0.9235475063323975
25,53,1.01146244701676,0.3067403663204062,0.06086337130898979,0.009608836760645594,0.9792656898498535
26,55,1.014921720048247,0.312733955128357,0.06047588754827988,0.009742888943709112,1.0191881656646729
27,57,0.9977645196581317,0.3323199067707223,0.057247344197863155,0.00929711709087778,1.0576953887939453
28,59,0.9501362379763497,0.43058653225462185,0.04155420237312283,0.010400768199049962,1.0997321605682373
29,61,0.8544127276029061,0.4094167488075363,0.032565476961679225,0.01193412091785776,1.1377131938934326
30,63,0.5849310052020056,0.24966990692206165,0.019206513761285366,0.014319596066709033,1.1751623153686523
31,65,0.5503137982319313,0.22125545030778887,0.01963369105831247,0.013272143734101769,1.2127947807312012
32,67,0.5424433692988248,0.22203102922837886,0.022120465457330155,0.009920768549714434,1.2514715194702148
33,69,0.519601871399284,0.21480892541422517,0.02068125461099311,0.009798039987512776,1.2893996238708496
34,71,0.4584089965790702,0.24663215453793838,0.015184961796053458,0.005992722408059722,1.3317930698394775
35,73,0.43880070770206353,0.26601799505477575,0.012673557050937834,0.004604714213790946,1.3719046115875244
36,75,0.4506644282793109,0.28645976361551023,0.012648176501248182,0.0037722899651318883,1.412522792816162
37,77,0.46282999670200775,0.3028117803660856,0.012782661184906488,0.003219160448685734,1.4570114612579346
38,79,0.4621836626437448,0.30399969855745484,0.01265883186957982,0.003159564539049177,1.4995265007019043
39,81,0.462548026577127,0.3184222235397045,0.012255191628841802,0.0021573886749004533,1.5402121543884277
40,83,0.47913827373006496,0.35864867239160975,0.01077700126961119,0.0012719588642343307,1.5798003673553467
41,85,0.5404840183056555,0.46446430404477185,0.006863864062740608,0.0007381073633477579,1.621340274810791
42,87,0.5599004653126554,0.5186198999700176,0.0038774019656443994,0.00025065456861937517,1.6660027503967285
43,89,0.6428948273047397,0.6137429717321161,0.001533647141146413,0.0013815384161159484,1.708850622177124
44,91,0.5831212497331761,0.5620085673479318,0.001628126175301244,0.00048314206322318037,1.7508013248443604
45,93,0.5740370551572914,0.5535662798701937,0.0016717768474629401,0.00037530068124683614,1.7944622039794922
46,95,0.5834440128440714,0.5639195931073805,0.0015533093328480546,0.000399132640821038,1.8344042301177979
47,97,0.5894625136777966,0.5717539661777455,0.0013604458531856006,0.00041040889681949835,1.8786530494689941
48,99,0.6037191648214807,0.5893591725659466,0.0009779181020277829,0.0004580811235256224,1.920680046081543
49,101,0.6136074854692793,0.6027834468316768,0.0007073443524874518,0.00037505951127280563,1.9661316871643066
50,103,0.6012987372807963,0.5912237891634782,0.000506038423891052,0.000501456387840764,2.0097110271453857
51,105,0.5795554376739126,0.5680968932386531,0.0004945606167489845,0.0006512938267769688,2.0508744716644287
52,107,0.5691286000215181,0.5554275899862704,0.0005542509894581365,0.0008158500140666309,2.095454216003418
53,109,0.5640414177154546,0.5500074301525489,0.0006007202208867857,0.0008026785354037787,2.1392743587493896
54,111,0.5653276899475526,0.5515492690657077,0.0005795765115590819,0.0007982655766254127,2.1811652183532715
55,113,0.569424050626507,0.556677457952017,0.0004910239146015676,0.0007836353528474496,2.226592779159546
56,115,0.5697413317097832,0.5580192480715007,0.00042190425199970395,0.0007503041118285496,2.273346424102783
57,117,0.5501625646660079,0.5399638440753871,0.00034463239853852053,0.0006752396605235537,2.317167043685913
58,119,0.4667549602395705,0.4557127220311377,0.0004181533492955135,0.0006860704715477698,2.3620409965515137
59,121,0.4301726061043014,0.42094004243904365,0.0004001594789781102,0.000523096887547663,2.4079771041870117
60,124,0.4265313230151558,0.41903469383642594,0.00048795606091723697,0.00026170685695574595,2.4709627628326416
61,126,0.3882675301323069,0.380322755303065,0.0005534490754749185,0.00024102840744927328,2.5147910118103027
62,128,0.4012856539109095,0.3941973827129329,0.0004369364819839808,0.0002718906378136786,2.5583345890045166
63,131,0.3954572760781996,0.3882815183804923,0.0004469373735420966,0.0002706383962286339,2.6171181201934814
64,133,0.3984919132586962,0.39207951169265803,0.0003917950148940306,0.0002494451417097891,2.6644089221954346
65,135,0.39665296618722007,0.3904088081610987,0.00035351590035449126,0.00027089990225764827,2.7123446464538574
66,137,0.4007149831400742,0.3950686199450444,0.0003040961992312302,0.00026054012027175303,2.757050037384033
67,139,0.4050126823394104,0.3997179554322913,0.00027790020762573245,0.0002515724830861774,2.8044562339782715
68,141,0.41421376430557066,0.40981799191982055,0.0002405337299355998,0.00019904350863941296,2.854602336883545
69,143,0.4194269602628819,0.4153576061183794,0.0002229430355599383,0.00018399237889031404,2.9027035236358643
70,145,0.42458357070365066,0.42094767848674863,0.00021161283605013238,0.00015197638564006714,2.9490230083465576
71,147,0.42402403378527836,0.4206182672493457,0.00021460601476114158,0.00012597063883212103,2.9965298175811768
72,149,0.4113514531249216,0.4079310582296121,0.0002344548767469236,0.00010758461278402446,3.0430121421813965
73,151,0.3976342444349437,0.3938932176019204,0.0002279442551001931,0.000146158428202135,3.0908772945404053
74,153,0.38624534996680254,0.38234463766475,0.00022840692639155974,0.00016166430381369144,3.1396775245666504
75,155,0.37974945559634016,0.37575591091451077,0.00020106716775085978,0.00019828730043207435,3.187678813934326
76,157,0.3719434585320645,0.367995716279347,0.0001656493798975007,0.00022912484537424309,3.2343311309814453
77,159,0.3633860878714715,0.3601326218546108,0.00014315390704499546,0.00018219269464107065,3.281773090362549
78,161,0.36115494971568657,0.3583678459080594,0.0001423822371338736,0.00013632814362883762,3.331629514694214
79,164,0.3578287025391254,0.3553435334596801,0.0001339699369403143,0.00011454697100421278,3.396010398864746
80,166,0.35899182588193135,0.356524291051913,0.0001403881534658874,0.00010636532953594529,3.4411447048187256
81,168,0.3586708231964028,0.35616848924328154,0.00014049892487146505,0.00010973447044066238,3.4886181354522705
82,170,0.3562757183421679,0.35369311634173517,0.00014610248821964243,0.00011215771182363502,3.5385546684265137
83,172,0.35319420623358744,0.35051944503413074,0.00015699014271407003,0.00011048597723159782,3.5906472206115723
84,174,0.34914401298474035,0.34643404443836573,0.00016932273631741477,0.00010167411832004834,3.644124984741211
85,176,0.34853851839466754,0.3458812597583439,0.00017528987819634572,9.043598543601885e-05,3.69584321975708
86,178,0.34763162381355767,0.34519356191631384,0.0001720144657225571,7.179172400182448e-05,3.7461884021759033
87,180,0.35056702437466836,0.34845638993574835,0.00015556743201056467,5.549601188143162e-05,3.7975263595581055
88,182,0.3543398397112826,0.3527739228079984,0.00011140367784043855,4.518801248797768e-05,3.850670337677002
89,184,0.3583201957677667,0.35706849786159267,7.036535783271593e-05,5.4804432784685895e-05,3.902498960494995
90,186,0.36473596481448695,0.3636113952650083,5.88812559397601e-05,5.357569900810827e-05,3.954028606414795
91,189,0.3613351912468285,0.36003332100374313,5.284338795175422e-05,7.734363635678103e-05,4.018696546554565
92,191,0.36523916172381965,0.3638063114379772,0.0001041369372490258,3.914809133521511e-05,4.0711774826049805
93,193,0.35225151841566216,0.35103209751987086,8.299089362939275e-05,3.8951195949736296e-05,4.1218085289001465
94,195,0.3546130020937781,0.35345298941095377,6.113573791878465e-05,5.486553036365113e-05,4.17064356803894
95,197,0.36937362706253307,0.3684342706881506,4.319287310077164e-05,5.074276433747414e-05,4.224300861358643
96,199,0.36365311918195947,0.36251494159249475,4.8189822497877046e-05,6.562793644859423e-05,4.2742345333099365
97,201,0.35804491937800637,0.3567249004383562,5.343916878599751e-05,7.856272517901873e-05,4.326618909835815
98,203,0.3610908035878793,0.35993568043341184,5.499365414815465e-05,6.051866129858948e-05,4.382331848144531
99,205,0.3682882696797889,0.36731833679155546,4.093534729980258e-05,5.605794152354089e-05,4.433932065963745
100,207,0.36741134956117416,0.36640953280872657,4.531289043443574e-05,5.486878481032261e-05,4.485454797744751
101,209,0.3659744828996464,0.3649189198780516,5.2477089761378275e-05,5.3079212398104785e-05,4.53839635848999
102,211,0.3669918932492525,0.366005118579761,4.878071613572063e-05,4.989675081343245e-05,4.5958945751190186
103,213,0.36851607140430187,0.3675951161532974,4.410150402486544e-05,4.7994021075588155e-05,4.648007869720459
104,215,0.36855338304619717,0.3677191476211161,3.852409263436778e-05,4.489944987373682e-05,4.698429584503174
105,217,0.36747043027300785,0.36669594472585926,3.4951385514829774e-05,4.24971692000283e-05,4.753171682357788
106,219,0.36541634496494985,0.36470546041918545,2.8950497331455714e-05,4.213795724498737e-05,4.804570436477661
107,221,0.36414038677347954,0.3634363931835373,3.1052171920009363e-05,3.934718707421322e-05,4.854746341705322
108,223,0.3651578504196696,0.36440851186273343,2.9102517618698256e-05,4.583133807491494e-05,4.908795356750488
109,225,0.3655945575365986,0.3648203226455457,3.7922004418589295e-05,3.950148468670006e-05,4.9647393226623535
110,227,0.3639849261578388,0.3630065676424111,4.65188493596484e-05,5.131700218311623e-05,5.014849424362183
111,229,0.3682502711269686,0.3673492890972999,3.9789719532097405e-05,5.030848343477209e-05,5.062624931335449
112,231,0.3684996181592429,0.36765288140140456,4.03806162750856e-05,4.429305950874775e-05,5.113837242126465
113,233,0.36785662298573346,0.36702884595548274,3.976889707064961e-05,4.300880595442239e-05,5.165834188461304
114,235,0.3678049203508527,0.3669611166563227,4.09883144177953e-05,4.339205503520932e-05,5.219676733016968
115,237,0.36796038940250886,0.36712385930204305,3.973479674957009e-05,4.3918213297010115e-05,5.2739098072052
116,239,0.3680972864777301,0.3672715023687449,3.832689688661344e-05,4.425151401190847e-05,5.327965259552002
117,241,0.36952116420495956,0.3687305920168906,3.558015731978187e-05,4.347706148711335e-05,5.379831790924072
118,243,0.36989776328645246,0.36912208943100083,3.4474567440176284e-05,4.3092818104989074e-05,5.429157257080078
119,245,0.37104197633573166,0.37028781660487453,3.356081794292994e-05,4.185515514278443e-05,5.481958627700806
120,247,0.3705976880626288,0.3698402964866763,3.380281308805327e-05,4.193634450719671e-05,5.535422086715698
121,249,0.3692306579503033,0.36849596429744585,3.365004201856373e-05,3.9819323267181123e-05,5.585400581359863
122,251,0.3656478833709041,0.3649523452372913,3.284210084061662e-05,3.671171252066176e-05,5.639629125595093
123,253,0.358694729789632,0.35808229739991243,3.291054627680042e-05,2.833269269515729e-05,5.693030118942261
124,255,0.35613603329372534,0.3555970225183347,3.0948636832266936e-05,2.295244070679928e-05,5.74427056312561
125,257,0.3559747409743223,0.3555219465981412,2.623504052390342e-05,1.9044397094211235e-05,5.797861814498901
126,259,0.3564011210669051,0.3559609427727756,2.5454235734173668e-05,1.8563593678774176e-05,5.8489830493927
127,261,0.3565312173462383,0.3561347953295203,2.2794039903094506e-05,1.6848161768709368e-05,5.901861190795898
128,263,0.3569941959217353,0.3566058830103792,2.140552849145749e-05,1.7425762644149706e-05,5.955965280532837
129,265,0.3547077421515631,0.35434205051664935,2.0534151477684322e-05,1.603501201368706e-05,6.009471416473389
130,267,0.3541651023518308,0.35381264973723364,1.7315569560290054e-05,1.7929691899428712e-05,6.061012029647827
131,269,0.35280263872198014,0.3524372537523965,1.9591229107296e-05,1.6947267851071664e-05,6.11017107963562
132,271,0.3498956430300237,0.3494839353709272,2.6540730983239847e-05,1.4630034926408715e-05,6.1630518436431885
133,273,0.3493937308732494,0.3489816820220686,2.839066395082037e-05,1.28142211672576e-05,6.215832233428955
134,275,0.34720988252312956,0.3467507958937361,3.490033831370577e-05,1.1008324625645084e-05,6.268443822860718
135,277,0.3492457995969301,0.34884355042583765,2.8312361928729617e-05,1.1912555180517224e-05,6.3221213817596436
136,279,0.3503233421171253,0.34991096528991267,2.9903557461483616e-05,1.1334125259774761e-05,6.378309726715088
137,281,0.3479424516257685,0.3474818730393639,3.4656680991504474e-05,1.1401177648953436e-05,6.428161382675171
138,283,0.3480189165109172,0.34758597094844923,3.265674830214041e-05,1.0637807944658198e-05,6.479595422744751
139,285,0.34842354729346986,0.34799159421197423,3.269949964548355e-05,1.0495808504079628e-05,6.534377574920654
140,287,0.3482158271763919,0.3477616441563663,3.532101724031965e-05,1.009728476224185e-05,6.587408065795898
141,289,0.34839385068599643,0.34793638572030783,3.582675781379583e-05,9.919738755066514e-06,6.638831615447998
142,291,0.3490941105758714,0.34863109710143814,3.6373668721249875e-05,9.927678722075485e-06,6.689964294433594
143,293,0.34944364983974935,0.34897417235168054,3.707009662505873e-05,9.877652181821752e-06,6.74294638633728
144,295,0.3499252677866411,0.3494462037760462,3.775788587569616e-05,1.014851518379821e-05,6.794203758239746
145,297,0.350698248858901,0.35019683257644635,3.957943205581906e-05,1.0562196189646273e-05,6.845606088638306
146,299,0.35057709772692897,0.35005662857188774,4.083035978402645e-05,1.1216555720092603e-05,6.897661924362183
147,301,0.3487275375046149,0.3481828638180798,4.289590196740079e-05,1.1571466686111674e-05,6.952809572219849
148,303,0.3467222993745608,0.3461808216286649,3.9642773280908094e-05,1.450500130868023e-05,7.002502918243408
149,305,0.34137469332495907,0.34085226659854906,4.0016459140851984e-05,1.2226213500149307e-05,7.057899713516235
150,307,0.338238901067836,0.33783760241945193,3.0841757020409695e-05,9.288107817994345e-06,7.110367774963379
151,310,0.33617908904701777,0.3358427347315307,2.5707267731898673e-05,7.928163816805637e-06,7.179885625839233
152,312,0.3368441781269876,0.33652735155838337,2.426016569289707e-05,7.42249116752275e-06,7.233666181564331
153,314,0.3374786171894386,0.3371832914528753,2.1657090942682366e-05,7.875482713649517e-06,7.288208723068237
154,316,0.3369114749821569,0.33664141789729063,1.8824633316614732e-05,8.181075170008917e-06,7.34385347366333
155,318,0.33790730908735367,0.33763100666688095,1.904250666189643e-05,8.587735385374582e-06,7.398600816726685
156,320,0.3378022474606498,0.3375263015571759,1.9412882910337665e-05,8.181707437057307e-06,7.447400331497192
157,322,0.3376848774684075,0.3374120654694919,1.9109130344451076e-05,8.172069547105992e-06,7.500609874725342
158,324,0.33747966129829365,0.3372151442900489,1.835293754393894e-05,8.098763280540195e-06,7.556368112564087
159,326,0.3373726623904464,0.3371169713388775,1.7570651666135685e-05,7.998453490746694e-06,7.605936527252197
160,328,0.3367852990708547,0.33655519419261226,1.530097819404266e-05,7.709509630199061e-06,7.657935619354248
161,330,0.33616499610299694,0.335956362283108,1.3281155305529359e-05,7.582226683364241e-06,7.710938930511475
162,332,0.33440584631444176,0.33423777706189245,9.610188529971294e-06,7.196736724956496e-06,7.764322757720947
163,334,0.33264832869181404,0.33250353970593793,5.58816377519402e-06,8.890734812418865e-06,7.814446449279785
164,337,0.3300178324093671,0.3299123252783733,3.324148403314968e-06,7.226564696067547e-06,7.8838348388671875
165,339,0.3297898840278622,0.32970204152844945,2.13029780017895e-06,6.653952141092657e-06,7.940757513046265
166,341,0.330170487867074,0.33002345739629746,2.1849802576917397e-06,1.251806681995893e-05,7.994119644165039
167,344,0.33014821633951746,0.33001438369065805,2.2836532226139436e-06,1.1099611663330142e-05,8.066412448883057
168,346,0.3304568479084057,0.3303556758290481,3.848126014951743e-06,6.269081920809087e-06,8.11893630027771
169,349,0.3280446527562801,0.3279105413712425,4.776272759945943e-06,8.634865743814654e-06,8.191739082336426
170,351,0.33235576846788817,0.33202005323882766,8.571511329817693e-06,2.5000011576231216e-05,8.241770505905151
