iteration,n_func_evals,loss,pde_loss,ic_loss,bc_loss,wall_time
0,0,14.848159304456136,0.0,0.48481593044561355,1.0,0.0041201114654541016
1,3,13.10846861095748,1.0165881103917322,0.39668946467907357,0.8124985853775013,0.01412820816040039
2,5,11.474141164601015,2.459720207176377,0.30691765494643974,0.594524440796024,0.019389867782592773
3,8,11.060727256060016,2.932683642831409,0.28350542096414,0.5292989403587206,0.02670121192932129
4,10,11.006945551136063,5.2445741290064944,0.2272818402674898,0.3489553019454671,0.03183627128601074
5,12,9.656215842254289,4.151993552605143,0.22176837151375717,0.3286538574511575,0.037747859954833984
6,14,8.060199236994476,3.4456369106259253,0.19373833558933246,0.26771789704752263,0.0431208610534668
7,16,6.582016896076644,2.6464318886396323,0.17232975582773974,0.22122874491596153,0.04861783981323242
8,18,5.253453254502694,2.371711964144567,0.13717957896718797,0.1509945500686247,0.0549778938293457
9,20,4.469834909970877,2.461625999244105,0.11365987529898394,0.08716101577369326,0.06117129325866699
10,22,4.301232914503242,3.318920237415031,0.0782133039199152,0.020017963788905864,0.06805014610290527
11,24,3.169409031010625,2.3204839270853324,0.07041420593565763,0.014478304456871658,0.0758066177368164
12,26,2.2845216013005047,1.541275171204637,0.05958918984483903,0.014735453164747742,0.08247613906860352
13,28,1.8565596720867095,1.2286044063924366,0.05017172196387396,0.01262380460555333,0.08900284767150879
14,30,1.5729816451903689,1.0449468382459086,0.04233185991707321,0.010471620777372802,0.09587645530700684
15,32,1.326383418872605,0.8242200955490275,0.041336981295405126,0.008879351036952598,0.10338568687438965
16,34,1.1249441486565677,0.6387277035150024,0.0410044341901869,0.007617210323969621,0.11060810089111328
17,36,1.0166698507766605,0.5472324317419646,0.03898432021931969,0.007959421684149913,0.11959171295166016
18,38,0.9414617978294628,0.5026424743117663,0.035413324541804535,0.008468607809965115,0.1262679100036621
19,40,0.8911561769162702,0.481928954800553,0.03315505240453499,0.007767669807036733,0.13397574424743652
20,42,0.8311489746316253,0.455469419936752,0.031243482004466472,0.006324473465020862,0.14209675788879395
21,44,0.7762437669205268,0.4191477642646021,0.030825023874560743,0.004884576391031728,0.15042853355407715
22,46,0.7460224307890985,0.40807724931604156,0.030184015266979596,0.003610502880326091,0.15834474563598633
23,48,0.7215746482141092,0.3883502926210805,0.029720145459556306,0.0036022900997465645,0.16677546501159668
24,50,0.701670303849883,0.38125148956265753,0.028515167776520623,0.0035267136522019343,0.17518305778503418
25,52,0.6819737643981567,0.3801783345121326,0.02677227789655975,0.0034072650920426587,0.18518733978271484
26,54,0.6609678379602483,0.3817537863495031,0.024726144244672316,0.003195260916402197,0.19416332244873047
27,56,0.6418985677678695,0.3758767973040365,0.02343962313243367,0.0031625539139496298,0.20294833183288574
28,58,0.6217132730983667,0.3658472069964404,0.0224566107204036,0.0031299958897890306,0.21092987060546875
29,60,0.584100077026141,0.34837808514537244,0.020309746901560257,0.0032624522865165933,0.22040677070617676
30,62,0.5419315147856028,0.3116783352665365,0.019255126751316427,0.0037701912005902,0.2288646697998047
31,64,0.510141725287969,0.2893972900183012,0.01695545192670964,0.005118991600257134,0.23695969581604004
32,66,0.500571881064751,0.2691066642169164,0.01732223695718048,0.00582428472760298,0.2450566291809082
33,68,0.4895781249135959,0.26359495750094064,0.017153632357782757,0.005444684383482775,0.25350403785705566
34,70,0.4889701201404485,0.26549130862698317,0.017585880488615355,0.004762000662731181,0.26209330558776855
35,72,0.4873338183377811,0.2653686465513988,0.017784424929811762,0.004412092248826474,0.2720654010772705
36,74,0.485263194097327,0.27249922024791273,0.017450501055035594,0.0038258963299058323,0.2820446491241455
37,77,0.483489498568234,0.27486787173993055,0.017212929838602065,0.0036492328442282815,0.295210599899292
38,79,0.4777857556045648,0.2968495022959791,0.015089453183697905,0.003004172147160666,0.3059515953063965
39,82,0.4755336132392673,0.2995970126200434,0.014713208008645062,0.0028804520532773274,0.31775426864624023
40,84,0.4688719361198178,0.3132517373976066,0.012942431727136165,0.002619588145084959,0.3285491466522217
41,86,0.4593691184501533,0.3083192626049211,0.012688429470086915,0.0024165561144363096,0.33918285369873047
42,88,0.4479979173471257,0.2944179617571073,0.013038961570536911,0.0023190339884649244,0.35120630264282227
43,90,0.4439681109873887,0.2876506578637078,0.013408681268527178,0.0022230640438409086,0.36112260818481445
44,92,0.4374854982883772,0.2772181763140566,0.013819031364596415,0.0022077008328356402,0.3715627193450928
45,94,0.4303287949023162,0.2654807697085686,0.01422784321158988,0.0022569593077848807,0.38335752487182617
46,96,0.4242763261804783,0.2548070273053114,0.014776416580973197,0.0021705133065434853,0.3936760425567627
47,99,0.4236553376671306,0.25358272809485183,0.01491343596649571,0.0020938249907321653,0.4094722270965576
