quasi_iter,n_func_evals,nonlinear_residual,update_norm,linear_residual,pde_loss,ic_loss,bc_loss,total_loss,wall_time
0,0,38.44,0.0,0.0,38.44,0.0,0.0,38.44,0.00010347366333007812
1,1,0.4343196034397223,1.0,0.0,0.4343187274765383,0.0,8.759631839950214e-08,0.4343196034397223,0.02884840965270996
2,2,0.0026125109063006883,0.02440378748034496,0.0,0.002611663589762022,0.0,8.473165386662902e-08,0.0026125109063006883,0.05272078514099121
3,3,2.1610912818942478e-05,0.0009150807397267782,0.0,2.076272218715587e-05,0.0,8.481906317866086e-08,2.1610912818942478e-05,0.0883486270904541
